"DATE","NASDAQCOM","CommodityIndex","VIX","returns","Cum_Res_1d","Cum_Res_2d","Cum_Res_3d","Cum_Res_4d","Cum_Res_5d","Cum_Res_6d","Cum_Res_7d","Cum_Res_8d","sentiment_score","sentiment_score_ws","art","CommodityIndex_Lag_1","CommodityIndex_Lag_2","CommodityIndex_Lag_3","CommodityIndex_Lag_4","CommodityIndex_Lag_5","VIX_Lag_1","VIX_Lag_2","VIX_Lag_3","VIX_Lag_4","VIX_Lag_5","sentiment_score_Lag_1","sentiment_score_Lag_2","sentiment_score_Lag_3","sentiment_score_Lag_4","sentiment_score_Lag_5","sentiment_score_ws_Lag_1","sentiment_score_ws_Lag_2","sentiment_score_ws_Lag_3","sentiment_score_ws_Lag_4","sentiment_score_ws_Lag_5","art_Lag_1","art_Lag_2","art_Lag_3","art_Lag_4","art_Lag_5"
2004-06-12,1999.87,292.2033,15.33,0.00457616146041818,0.00457616146041818,0.00915232292083635,-0.00585815125542112,0.00694768112368347,0.00828271328120717,0.000986661968318844,0.00251801721771453,0.00404937246711022,1.58333333333333,2.7,2,292.2033,292.2033,289.4991,288.9688,295.2394,15.33,15.33,14.56,15.79,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-13,1999.87,292.2033,15.33,0.00457616146041818,0.00457616146041818,-0.0104343127158393,0.0023715196632653,0.003706551820789,-0.00358949949209933,-0.00205814424270364,-0.000526788993307956,0.00100456625608773,NA,NA,NA,292.2033,292.2033,292.2033,289.4991,288.9688,15.33,15.33,15.33,14.56,15.79,1.58333333333333,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2,NA,NA,NA,NA
2004-06-14,1969.99,289.3312,15.54,-0.0150104741762575,-0.0150104741762575,-0.00220464179715288,-0.000869609639629179,-0.00816566095251751,-0.00663430570312182,-0.00510295045372613,-0.00357159520433044,-0.00979742913840209,NA,NA,NA,292.2033,292.2033,292.2033,292.2033,289.4991,15.33,15.33,15.33,15.33,14.56,NA,1.58333333333333,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2,NA,NA,NA
2004-06-15,1995.6,287.0998,15.34,0.0128058323791046,0.0128058323791046,0.0141408645366283,0.00684481322373996,0.00837616847313565,0.00990752372253134,0.011438878971927,0.00521304503785538,0.0151640700890702,NA,NA,NA,289.3312,292.2033,292.2033,292.2033,292.2033,15.54,15.33,15.33,15.33,15.33,NA,NA,1.58333333333333,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2,NA,NA
2004-06-16,1998.23,289.281,14.83,0.0013350321575237,0.0013350321575237,-0.00596101915536463,-0.00442966390596894,-0.00289830865657325,-0.00136695340717757,-0.00759278734124922,0.00235823770996558,0.0159473137743503,NA,NA,NA,287.0998,289.3312,292.2033,292.2033,292.2033,15.34,15.54,15.33,15.33,15.33,NA,NA,NA,1.58333333333333,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2,NA
2004-06-17,1983.67,295.8877,15.06,-0.00729605131288833,-0.00729605131288833,-0.00576469606349264,-0.00423334081409695,-0.00270198556470126,-0.00892781949877291,0.00102320555244189,0.0146122816168266,0.0118993462809692,NA,NA,NA,289.281,287.0998,289.3312,292.2033,292.2033,14.83,15.34,15.54,15.33,15.33,NA,NA,NA,NA,1.58333333333333,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2
2004-06-18,1986.73,296.0853,14.74,0.00153135524939569,0.00153135524939569,0.00306271049879138,0.00459406574818706,-0.00163176818588459,0.00831925686533021,0.0219083329297149,0.0191953975938575,0.0240940111377818,NA,NA,NA,295.8877,289.281,287.0998,289.3312,292.2033,15.06,14.83,15.34,15.54,15.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-19,1986.73,296.0853,14.74,0.00153135524939569,0.00153135524939569,0.00306271049879138,-0.00316312343528027,0.00678790161593453,0.0203769776803193,0.0176640423444618,0.0225626558883861,0.0274612694323104,3.3,4.405,5,296.0853,295.8877,289.281,287.0998,289.3312,14.74,15.06,14.83,15.34,15.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-20,1986.73,296.0853,14.74,0.00153135524939569,0.00153135524939569,-0.00469447868467596,0.00525654636653884,0.0188456224309236,0.0161326870950661,0.0210313006389904,0.0259299141829147,0.030828527726839,NA,NA,NA,296.0853,296.0853,295.8877,289.281,287.0998,14.74,14.74,15.06,14.83,15.34,3.3,NA,NA,NA,NA,4.405,NA,NA,NA,NA,5,NA,NA,NA,NA
2004-06-21,1974.38,290.54,15.61,-0.00622583393407165,-0.00622583393407165,0.00372519111714315,0.0173142671815279,0.0146013318456705,0.0194999453895947,0.024398558933519,0.0292971724774433,0.0264939952124512,NA,NA,NA,296.0853,296.0853,296.0853,295.8877,289.281,14.74,14.74,14.74,15.06,14.83,NA,3.3,NA,NA,NA,NA,4.405,NA,NA,NA,NA,5,NA,NA,NA
2004-06-22,1994.15,292.1041,15.44,0.0099510250512148,0.0099510250512148,0.0235401011155995,0.0208271657797421,0.0257257793236664,0.0306243928675907,0.0355230064115149,0.0327198291465229,0.040179826085505,NA,NA,NA,290.54,296.0853,296.0853,296.0853,295.8877,15.61,14.74,14.74,14.74,15.06,NA,NA,3.3,NA,NA,NA,NA,4.405,NA,NA,NA,NA,5,NA,NA
2004-06-23,2020.98,291.0003,14.6,0.0135890760643847,0.0135890760643847,0.0108761407285273,0.0157747542724516,0.0206733678163759,0.0255719813603001,0.0227688040953081,0.0302288010342902,0.036595705015833,NA,NA,NA,292.1041,290.54,296.0853,296.0853,296.0853,15.44,15.61,14.74,14.74,14.74,NA,NA,NA,3.3,NA,NA,NA,NA,4.405,NA,NA,NA,NA,5,NA
2004-06-24,2015.57,293.9008,14.39,-0.00271293533585742,-0.00271293533585742,0.00218567820806686,0.00708429175199114,0.0119829052959154,0.00917972803092333,0.0166397249699055,0.0230066289514483,0.00716333213042744,NA,NA,NA,291.0003,292.1041,290.54,296.0853,296.0853,14.6,15.44,15.61,14.74,14.74,NA,NA,NA,NA,3.3,NA,NA,NA,NA,4.405,NA,NA,NA,NA,5
2004-06-25,2025.47,291.7228,14.78,0.00489861354392428,0.00489861354392428,0.00979722708784856,0.0146958406317728,0.0118926633667808,0.0193526603057629,0.0257195642873057,0.00987626746628487,0.00553500200449441,NA,NA,NA,293.9008,291.0003,292.1041,290.54,296.0853,14.39,14.6,15.44,15.61,14.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-26,2025.47,291.7228,14.78,0.00489861354392428,0.00489861354392428,0.00979722708784856,0.00699404982285648,0.0144540467618386,0.0208209507433815,0.00497765392236059,0.000636388460570134,-0.00370487700122032,NA,NA,NA,291.7228,293.9008,291.0003,292.1041,290.54,14.78,14.39,14.6,15.44,15.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-27,2025.47,291.7228,14.78,0.00489861354392428,0.00489861354392428,0.0020954362789322,0.00955543321791432,0.0159223371994572,7.90403784363077e-05,-0.00426222508335415,-0.0086034905451446,-0.0129447560069351,NA,NA,NA,291.7228,291.7228,293.9008,291.0003,292.1041,14.78,14.78,14.39,14.6,15.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-28,2019.82,283.4072,15.28,-0.00280317726499208,-0.00280317726499208,0.00465681967399004,0.0110237236555329,-0.00481957316548797,-0.00916083862727842,-0.0135021040890689,-0.0178433695508593,-0.0221846350126498,NA,NA,NA,291.7228,291.7228,291.7228,293.9008,291.0003,14.78,14.78,14.78,14.39,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-29,2034.93,280.3381,15.22,0.00745999693898213,0.00745999693898213,0.013826900920525,-0.00201639590049589,-0.00635766136228634,-0.0106989268240768,-0.0150401922858673,-0.0193814577476577,-0.0408296976821669,NA,NA,NA,283.4072,291.7228,291.7228,291.7228,293.9008,15.28,14.78,14.78,14.78,14.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-30,2047.79,286.3553,15.27,0.00636690398154286,0.00636690398154286,-0.00947639283947802,-0.0138176583012685,-0.0181589237630589,-0.0225001892248494,-0.0268414546866398,-0.048289694621149,-0.0469690922271212,NA,NA,NA,280.3381,283.4072,291.7228,291.7228,291.7228,15.22,15.28,14.78,14.78,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-01,2015.55,294.2479,14.74,-0.0158432968210209,-0.0158432968210209,-0.0201845622828113,-0.0245258277446018,-0.0288670932063922,-0.0332083586681827,-0.0546565986026919,-0.0533359962086641,-0.0690024574525077,NA,NA,NA,286.3553,280.3381,283.4072,291.7228,291.7228,15.27,15.22,15.28,14.78,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-02,2006.66,293.2093,15.23,-0.00434126546179045,-0.00434126546179045,-0.00868253092358091,-0.0130237963853714,-0.0173650618471618,-0.038813301781671,-0.0374926993876432,-0.0531591606314869,-0.0475591850455494,NA,NA,NA,294.2479,286.3553,280.3381,283.4072,291.7228,14.74,15.27,15.22,15.28,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-03,2006.66,293.2093,15.23,-0.00434126546179045,-0.00434126546179045,-0.00868253092358091,-0.0130237963853714,-0.0344720363198806,-0.0331514339258527,-0.0488178951696964,-0.0432179195837589,-0.0376179439978214,NA,NA,NA,293.2093,294.2479,286.3553,280.3381,283.4072,15.23,14.74,15.27,15.22,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-04,2006.66,293.2093,15.23,-0.00434126546179045,-0.00434126546179045,-0.00868253092358091,-0.0301307708580901,-0.0288101684640623,-0.044476629707906,-0.0388766541219685,-0.033276678536031,-0.0276767029500935,NA,NA,NA,293.2093,293.2093,294.2479,286.3553,280.3381,15.23,15.23,14.74,15.27,15.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-05,2006.66,293.2093,15.23,-0.00434126546179045,-0.00434126546179045,-0.0257895053962997,-0.0244689030022718,-0.0401353642461155,-0.034535388660178,-0.0289354130742405,-0.023335437488303,-0.0281976824917132,NA,NA,NA,293.2093,293.2093,293.2093,294.2479,286.3553,15.23,15.23,15.23,14.74,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-06,1963.43,299.933,16.25,-0.0214482399345092,-0.0214482399345092,-0.0201276375404814,-0.0357940987843251,-0.0301941231983876,-0.0245941476124501,-0.0189941720265126,-0.0238564170299228,-0.0265589392126975,NA,NA,NA,293.2093,293.2093,293.2093,293.2093,294.2479,15.23,15.23,15.23,15.23,14.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-07,1966.08,297.9167,16.36,0.00132060239402782,0.00132060239402782,-0.0143458588498159,-0.00874588326387836,-0.00314590767794087,0.00245406790799663,-0.00240817709541358,-0.00511069927818834,-0.0137739378218556,NA,NA,NA,299.933,293.2093,293.2093,293.2093,293.2093,16.25,15.23,15.23,15.23,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-08,1935.32,301.0453,15.86,-0.0156664612438437,-0.0156664612438437,-0.0100664856579062,-0.00446651007196869,0.00113346551396881,-0.0037287794894414,-0.00643130167221616,-0.0150945402158834,-0.0162179263190279,NA,NA,NA,297.9167,299.933,293.2093,293.2093,293.2093,16.36,16.25,15.23,15.23,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-09,1946.33,298.7294,16.01,0.0055999755859375,0.0055999755859375,0.011199951171875,0.0167999267578125,0.0119376817544023,0.00923515957162752,0.000571921027960267,-0.000551465075184216,-0.0159884637382858,NA,NA,NA,301.0453,297.9167,299.933,293.2093,293.2093,15.86,16.36,16.25,15.23,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-10,1946.33,298.7294,16.01,0.0055999755859375,0.0055999755859375,0.011199951171875,0.00633770616846478,0.00363518398569002,-0.00502805455797723,-0.00615144066112171,-0.0215884393242233,-0.0370254379873249,0.2,-0.180000000000001,2,298.7294,301.0453,297.9167,299.933,293.2093,16.01,15.86,16.36,16.25,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-11,1946.33,298.7294,16.01,0.0055999755859375,0.0055999755859375,0.000737730582527282,-0.00196479160024747,-0.0106280301439147,-0.0117514162470592,-0.0271884149101608,-0.0426254135732624,-0.0580624122363639,NA,NA,NA,298.7294,298.7294,301.0453,297.9167,299.933,16.01,16.01,15.86,16.36,16.25,0.2,NA,NA,NA,NA,-0.180000000000001,NA,NA,NA,NA,2,NA,NA,NA,NA
2004-07-12,1936.92,295.2603,15.25,-0.00486224500341021,-0.00486224500341021,-0.00756476718618497,-0.0162280057298522,-0.0173513918329967,-0.0327883904960983,-0.0482253891591998,-0.0636623878223014,-0.0633068713038539,NA,NA,NA,298.7294,298.7294,298.7294,301.0453,297.9167,16.01,16.01,16.01,15.86,16.36,NA,0.2,NA,NA,NA,NA,-0.180000000000001,NA,NA,NA,NA,2,NA,NA,NA
2004-07-13,1931.66,293.6461,14.86,-0.00270252218277476,-0.00270252218277476,-0.011365760726442,-0.0124891468295865,-0.0279261454926881,-0.0433631441557896,-0.0588001428188912,-0.0584446263004436,-0.0407933505125351,NA,NA,NA,295.2603,298.7294,298.7294,298.7294,301.0453,15.25,16.01,16.01,16.01,15.86,NA,NA,0.2,NA,NA,NA,NA,-0.180000000000001,NA,NA,NA,NA,2,NA,NA
2004-07-14,1914.88,300.9135,14.9,-0.00866323854366725,-0.00866323854366725,-0.00978662464681173,-0.0252236233099133,-0.0406606219730149,-0.0560976206361165,-0.0557421041176689,-0.0380908283297603,-0.0607574171408527,NA,NA,NA,293.6461,295.2603,298.7294,298.7294,298.7294,14.86,15.25,16.01,16.01,16.01,NA,NA,NA,0.2,NA,NA,NA,NA,-0.180000000000001,NA,NA,NA,NA,2,NA
2004-07-15,1912.71,298.6472,13.94,-0.00112338610314448,-0.00112338610314448,-0.0165603847662461,-0.0319973834293476,-0.0474343820924492,-0.0470788655740016,-0.0294275897860931,-0.0520941785971854,-0.0444314432771397,NA,NA,NA,300.9135,293.6461,295.2603,298.7294,298.7294,14.9,14.86,15.25,16.01,16.01,NA,NA,NA,NA,0.2,NA,NA,NA,NA,-0.180000000000001,NA,NA,NA,NA,2
2004-07-16,1883.15,299.767,14.27,-0.0154369986631016,-0.0154369986631016,-0.0308739973262031,-0.0463109959893047,-0.0459554794708572,-0.0283042036829486,-0.0509707924940409,-0.0433080571739952,-0.0646325555387791,NA,NA,NA,298.6472,300.9135,293.6461,295.2603,298.7294,13.94,14.9,14.86,15.25,16.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-17,1883.15,299.767,14.27,-0.0154369986631016,-0.0154369986631016,-0.0308739973262031,-0.0305184808077556,-0.012867205019847,-0.0355337938309393,-0.0278710585108936,-0.0491955568756775,-0.0705200552404615,2.9375,3.95625,4,299.767,298.6472,300.9135,293.6461,295.2603,14.27,13.94,14.9,14.86,15.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-18,1883.15,299.767,14.27,-0.0154369986631016,-0.0154369986631016,-0.015081482144654,0.00256979364325455,-0.0200967951678378,-0.012434059847792,-0.033758558212576,-0.0550830565773599,-0.0764075549421438,NA,NA,NA,299.767,299.767,298.6472,300.9135,293.6461,14.27,14.27,13.94,14.9,14.86,2.9375,NA,NA,NA,NA,3.95625,NA,NA,NA,NA,4,NA,NA,NA,NA
2004-07-19,1883.83,299.8597,15.17,0.000355516518447562,0.000355516518447562,0.0180067923063561,-0.0046597965047362,0.00300293881530953,-0.0183215595494744,-0.0396460579142583,-0.0609705562790422,-0.0663012498515068,NA,NA,NA,299.767,299.767,299.767,298.6472,300.9135,14.27,14.27,14.27,13.94,14.9,NA,2.9375,NA,NA,NA,NA,3.95625,NA,NA,NA,NA,4,NA,NA,NA
2004-07-20,1917.07,295.2277,15.53,0.0176512757879086,0.0176512757879086,-0.00501531302318376,0.00264742229686197,-0.018677076067922,-0.0400015744327059,-0.0613260727974898,-0.0666567663699544,-0.0503893050781839,NA,NA,NA,299.8597,299.767,299.767,299.767,298.6472,15.17,14.27,14.27,14.27,13.94,NA,NA,2.9375,NA,NA,NA,NA,3.95625,NA,NA,NA,NA,4,NA,NA
2004-07-21,1874.37,294.8605,14,-0.0226665888110923,-0.0226665888110923,-0.0150038534910466,-0.0363283518558305,-0.0576528502206144,-0.0789773485853983,-0.0843080421578629,-0.0680405808660924,-0.0739350246459316,NA,NA,NA,295.2277,299.8597,299.767,299.767,299.767,15.53,15.17,14.27,14.27,14.27,NA,NA,NA,2.9375,NA,NA,NA,NA,3.95625,NA,NA,NA,NA,4,NA
2004-07-22,1889.06,299.8117,16.65,0.00766273532004572,0.00766273532004572,-0.0136617630447382,-0.0349862614095221,-0.056310759774306,-0.0616414533467706,-0.0453739920550001,-0.0512684358348393,-0.0390700515857355,NA,NA,NA,294.8605,295.2277,299.8597,299.767,299.767,14,15.53,15.17,14.27,14.27,NA,NA,NA,NA,2.9375,NA,NA,NA,NA,3.95625,NA,NA,NA,NA,4
2004-07-23,1849.09,301.2252,15.82,-0.0213244983647839,-0.0213244983647839,-0.0426489967295678,-0.0639734950943517,-0.0693041886668163,-0.0530367273750458,-0.058931171154885,-0.0467327869057812,-0.0433425185902603,NA,NA,NA,299.8117,294.8605,295.2277,299.8597,299.767,16.65,14,15.53,15.17,14.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-24,1849.09,301.2252,15.82,-0.0213244983647839,-0.0213244983647839,-0.0426489967295678,-0.0479796903020324,-0.0317122290102619,-0.0376066727901011,-0.0254082885409973,-0.0220180202254764,-0.0186277519099554,3.93333333333333,6.31777777777778,7,301.2252,299.8117,294.8605,295.2277,299.8597,15.82,16.65,14,15.53,15.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-25,1849.09,301.2252,15.82,-0.0213244983647839,-0.0213244983647839,-0.0266551919372485,-0.010387730645478,-0.0162821744253172,-0.00408379017621338,-0.000693521860692435,0.00269674645482851,0.00608701477034946,NA,NA,NA,301.2252,301.2252,299.8117,294.8605,295.2277,15.82,15.82,16.65,14,15.53,3.93333333333333,NA,NA,NA,NA,6.31777777777778,NA,NA,NA,NA,7,NA,NA,NA,NA
2004-07-26,1839.02,298.6093,17.22,-0.00533069357246458,-0.00533069357246458,0.0109367677193059,0.00504232393946671,0.0172407081885705,0.0206309765040915,0.0240212448196124,0.0274115131351334,0.0299260528095723,NA,NA,NA,301.2252,301.2252,301.2252,299.8117,294.8605,15.82,15.82,15.82,16.65,14,NA,3.93333333333333,NA,NA,NA,NA,6.31777777777778,NA,NA,NA,NA,7,NA,NA,NA
2004-07-27,1869.1,299.8764,17.24,0.0162674612917705,0.0162674612917705,0.0103730175119313,0.0225714017610351,0.0259616700765561,0.029351938392077,0.032742206707598,0.0352567463820368,0.0179468531979067,NA,NA,NA,298.6093,301.2252,301.2252,301.2252,299.8117,17.22,15.82,15.82,15.82,16.65,NA,NA,3.93333333333333,NA,NA,NA,NA,6.31777777777778,NA,NA,NA,NA,7,NA,NA
2004-07-28,1858.26,304.9508,16.77,-0.00589444377983922,-0.00589444377983922,0.0063039404692646,0.00969420878478555,0.0130844771003065,0.0164747454158274,0.0189892850902663,0.0016793919061362,-0.00062493822615144,NA,NA,NA,299.8764,298.6093,301.2252,301.2252,301.2252,17.24,17.22,15.82,15.82,15.82,NA,NA,NA,3.93333333333333,NA,NA,NA,NA,6.31777777777778,NA,NA,NA,NA,7,NA
2004-07-29,1881.06,304.0538,16,0.0121983842491038,0.0121983842491038,0.0155886525646248,0.0189789208801457,0.0223691891956667,0.0248837288701056,0.00757383568597542,0.00526950555368778,-0.0127092189948273,NA,NA,NA,304.9508,299.8764,298.6093,301.2252,301.2252,16.77,17.24,17.22,15.82,15.82,NA,NA,NA,NA,3.93333333333333,NA,NA,NA,NA,6.31777777777778,NA,NA,NA,NA,7
2004-07-30,1887.36,307.4776,15.85,0.00339026831552095,0.00339026831552095,0.00678053663104189,0.0101708049465628,0.0126853446210017,-0.0046245485631284,-0.00692887869541605,-0.0249076032439311,-0.0490254215355227,NA,NA,NA,304.0538,304.9508,299.8764,298.6093,301.2252,16,16.77,17.24,17.22,15.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-31,1887.36,307.4776,15.85,0.00339026831552095,0.00339026831552095,0.00678053663104189,0.00929507630548078,-0.00801481687864935,-0.010319147010937,-0.028297871559452,-0.0524156898510437,-0.0765335081426353,NA,NA,NA,307.4776,304.0538,304.9508,299.8764,298.6093,15.85,16,16.77,17.24,17.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-01,1887.36,307.4776,15.85,0.00339026831552095,0.00339026831552095,0.00590480798995984,-0.0114050851941703,-0.0137094153264579,-0.031688139874973,-0.0558059581665646,-0.0799237764581563,-0.104041594749748,NA,NA,NA,307.4776,307.4776,304.0538,304.9508,299.8764,15.85,15.85,16,16.77,17.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-02,1892.09,305.96,16.42,0.00251453967443889,0.00251453967443889,-0.0147953535096912,-0.0170996836419789,-0.0350784081904939,-0.0591962264820856,-0.0833140447736772,-0.107431863065269,-0.108667020589025,NA,NA,NA,307.4776,307.4776,307.4776,304.0538,304.9508,15.85,15.85,15.85,16,16.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-03,1859.42,307.4211,15.56,-0.0173098931841301,-0.0173098931841301,-0.0196142233164178,-0.0375929478649328,-0.0617107661565245,-0.0858285844481161,-0.109946402739708,-0.111181560263464,-0.0920132380825749,NA,NA,NA,305.96,307.4776,307.4776,307.4776,304.0538,16.42,15.85,15.85,15.85,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-04,1855.06,300.8193,16.33,-0.00230433013228764,-0.00230433013228764,-0.0202830546808027,-0.0444008729723943,-0.068518691263986,-0.0926365095555776,-0.0938716670793338,-0.0747033448984448,-0.0895119821431817,NA,NA,NA,307.4211,305.96,307.4776,307.4776,307.4776,15.56,16.42,15.85,15.85,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-05,1821.63,307.6015,16.19,-0.017978724548515,-0.017978724548515,-0.0420965428401067,-0.0662143611316983,-0.09033217942329,-0.0915673369470462,-0.0723990147661571,-0.0872076520108941,-0.103755448770998,NA,NA,NA,300.8193,307.4211,305.96,307.4776,307.4776,16.33,15.56,16.42,15.85,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-06,1776.89,304.7612,18.21,-0.0241178182915917,-0.0241178182915917,-0.0482356365831833,-0.072353454874775,-0.0735886123985312,-0.0544202902176421,-0.069228927462379,-0.085776724222483,-0.0831230286849554,NA,NA,NA,307.6015,300.8193,307.4211,305.96,307.4776,16.19,16.33,15.56,16.42,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-07,1776.89,304.7612,18.21,-0.0241178182915917,-0.0241178182915917,-0.0482356365831833,-0.0494707941069395,-0.0303024719260505,-0.0451111091707874,-0.0616589059308914,-0.0590052103933637,-0.0563515148558361,2.79166666666667,4.28333333333333,5,304.7612,307.6015,300.8193,307.4211,305.96,18.21,16.19,16.33,15.56,16.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-08,1776.89,304.7612,18.21,-0.0241178182915917,-0.0241178182915917,-0.0253529758153478,-0.0061846536344588,-0.0209932908791957,-0.0375410876392997,-0.0348873921017721,-0.0322336965642444,-0.0295800010267168,NA,NA,NA,304.7612,304.7612,307.6015,300.8193,307.4211,18.21,18.21,16.19,16.33,15.56,2.79166666666667,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,5,NA,NA,NA,NA
2004-08-09,1774.64,308.8501,19.97,-0.0012351575237562,-0.0012351575237562,0.0179331646571329,0.00312452741239591,-0.0134232693477081,-0.0107695738101804,-0.00811587827265279,-0.00546218273512515,0.00915701623319986,NA,NA,NA,304.7612,304.7612,304.7612,307.6015,300.8193,18.21,18.21,18.21,16.19,16.33,NA,2.79166666666667,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,5,NA,NA,NA
2004-08-10,1808.7,307.3524,18.8,0.019168322180889,0.019168322180889,0.0043596849361521,-0.0121881118239519,-0.00953441628642423,-0.00688072074889659,-0.00422702521136895,0.0103921737569561,0.0174544653311472,NA,NA,NA,308.8501,304.7612,304.7612,304.7612,307.6015,19.97,18.21,18.21,18.21,16.19,NA,NA,2.79166666666667,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,5,NA,NA
2004-08-11,1782.42,306.7517,18.15,-0.0148086372447369,-0.0148086372447369,-0.0313564340048409,-0.0287027384673133,-0.0260490429297856,-0.023395347392258,-0.00877614842393299,-0.00171385684974189,0.0185459533407406,NA,NA,NA,307.3524,308.8501,304.7612,304.7612,304.7612,18.8,19.97,18.21,18.21,18.21,NA,NA,NA,2.79166666666667,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,5,NA
2004-08-12,1752.49,309.1815,18.61,-0.016547796760104,-0.016547796760104,-0.0138941012225763,-0.0112404056850487,-0.00858671014752105,0.00603248882080395,0.0130947803949951,0.0333545905854776,0.0269599380301233,NA,NA,NA,306.7517,307.3524,308.8501,304.7612,304.7612,18.15,18.8,19.97,18.21,18.21,NA,NA,NA,NA,2.79166666666667,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,5
2004-08-13,1757.22,315.2628,18.91,0.00265369553752764,0.00265369553752764,0.00530739107505528,0.00796108661258292,0.0225802855809079,0.029642577155099,0.0499023873455816,0.0435077347902273,0.0534074273700991,NA,NA,NA,309.1815,306.7517,307.3524,308.8501,304.7612,18.61,18.15,18.8,19.97,18.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-14,1757.22,315.2628,18.91,0.00265369553752764,0.00265369553752764,0.00530739107505528,0.0199265900433803,0.0269888816175714,0.0472486918080539,0.0408540392526996,0.0507537318325715,0.0606534244124433,2.82608695652174,4.38695652173913,5,315.2628,309.1815,306.7517,307.3524,308.8501,18.91,18.61,18.15,18.8,19.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-08-15,1757.22,315.2628,18.91,0.00265369553752764,0.00265369553752764,0.0172728945058526,0.0243351860800437,0.0445949962705263,0.038200343715172,0.0481000362950438,0.0579997288749157,0.0678994214547875,NA,NA,NA,315.2628,315.2628,309.1815,306.7517,307.3524,18.91,18.91,18.61,18.15,18.8,2.82608695652174,NA,NA,NA,NA,4.38695652173913,NA,NA,NA,NA,5,NA,NA,NA,NA
